Date;Objet;Équipement;Commande;Type Générique;Valeur;Unité
2026-04-02 03:30:06;Marstek;Marstek Venus E V3;voltage cel 15;;3,282;V
2026-04-02 03:31:05;Marstek;Marstek Venus E V3;voltage cel 15;;3,28;V
2026-04-02 03:33:05;Marstek;Marstek Venus E V3;voltage cel 15;;3,279;V
2026-04-02 03:34:05;Marstek;Marstek Venus E V3;voltage cel 15;;3,28;V
2026-04-02 03:37:05;Marstek;Marstek Venus E V3;voltage cel 15;;3,281;V
2026-04-02 03:38:05;Marstek;Marstek Venus E V3;voltage cel 15;;3,282;V
2026-04-02 03:39:05;Marstek;Marstek Venus E V3;voltage cel 15;;3,283;V
2026-04-02 03:41:05;Marstek;Marstek Venus E V3;voltage cel 15;;3,284;V
2026-04-02 03:45:04;Marstek;Marstek Venus E V3;voltage cel 15;;3,283;V
2026-04-02 03:46:04;Marstek;Marstek Venus E V3;voltage cel 15;;3,284;V
2026-04-02 03:48:05;Marstek;Marstek Venus E V3;voltage cel 15;;3,285;V
2026-04-02 03:50:04;Marstek;Marstek Venus E V3;voltage cel 15;;3,284;V
2026-04-02 03:52:04;Marstek;Marstek Venus E V3;voltage cel 15;;3,285;V
2026-04-02 03:53:04;Marstek;Marstek Venus E V3;voltage cel 15;;3,287;V
2026-04-02 03:54:04;Marstek;Marstek Venus E V3;voltage cel 15;;3,286;V
2026-04-02 03:56:04;Marstek;Marstek Venus E V3;voltage cel 15;;3,285;V
2026-04-02 04:07:04;Marstek;Marstek Venus E V3;voltage cel 15;;3,286;V
2026-04-02 04:08:04;Marstek;Marstek Venus E V3;voltage cel 15;;3,285;V
2026-04-02 04:09:03;Marstek;Marstek Venus E V3;voltage cel 15;;3,283;V
2026-04-02 04:10:03;Marstek;Marstek Venus E V3;voltage cel 15;;3,285;V
2026-04-02 04:15:04;Marstek;Marstek Venus E V3;voltage cel 15;;3,281;V
2026-04-02 04:17:03;Marstek;Marstek Venus E V3;voltage cel 15;;3,28;V
2026-04-02 04:18:03;Marstek;Marstek Venus E V3;voltage cel 15;;3,286;V
2026-04-02 04:19:03;Marstek;Marstek Venus E V3;voltage cel 15;;3,281;V
2026-04-02 04:20:03;Marstek;Marstek Venus E V3;voltage cel 15;;3,28;V
2026-04-02 04:21:03;Marstek;Marstek Venus E V3;voltage cel 15;;3,281;V
2026-04-02 04:22:03;Marstek;Marstek Venus E V3;voltage cel 15;;3,28;V
2026-04-02 04:25:03;Marstek;Marstek Venus E V3;voltage cel 15;;3,281;V
2026-04-02 04:26:03;Marstek;Marstek Venus E V3;voltage cel 15;;3,28;V
2026-04-02 04:28:03;Marstek;Marstek Venus E V3;voltage cel 15;;3,279;V
2026-04-02 04:29:03;Marstek;Marstek Venus E V3;voltage cel 15;;3,281;V
2026-04-02 04:30:03;Marstek;Marstek Venus E V3;voltage cel 15;;3,28;V
2026-04-02 04:34:03;Marstek;Marstek Venus E V3;voltage cel 15;;3,279;V
2026-04-02 04:35:03;Marstek;Marstek Venus E V3;voltage cel 15;;3,28;V
2026-04-02 04:36:03;Marstek;Marstek Venus E V3;voltage cel 15;;3,282;V
2026-04-02 04:39:03;Marstek;Marstek Venus E V3;voltage cel 15;;3,283;V
2026-04-02 04:42:02;Marstek;Marstek Venus E V3;voltage cel 15;;3,282;V
2026-04-02 04:43:02;Marstek;Marstek Venus E V3;voltage cel 15;;3,283;V
2026-04-02 04:44:02;Marstek;Marstek Venus E V3;voltage cel 15;;3,282;V
2026-04-02 04:46:02;Marstek;Marstek Venus E V3;voltage cel 15;;3,284;V
2026-04-02 04:47:02;Marstek;Marstek Venus E V3;voltage cel 15;;3,283;V
2026-04-02 04:48:02;Marstek;Marstek Venus E V3;voltage cel 15;;3,276;V
2026-04-02 04:50:02;Marstek;Marstek Venus E V3;voltage cel 15;;3,275;V
2026-04-02 04:51:02;Marstek;Marstek Venus E V3;voltage cel 15;;3,273;V
2026-04-02 04:53:02;Marstek;Marstek Venus E V3;voltage cel 15;;3,272;V
2026-04-02 04:54:02;Marstek;Marstek Venus E V3;voltage cel 15;;3,273;V
2026-04-02 04:55:02;Marstek;Marstek Venus E V3;voltage cel 15;;3,272;V
2026-04-02 04:57:02;Marstek;Marstek Venus E V3;voltage cel 15;;3,273;V
2026-04-02 04:58:02;Marstek;Marstek Venus E V3;voltage cel 15;;3,271;V
2026-04-02 04:59:01;Marstek;Marstek Venus E V3;voltage cel 15;;3,272;V
2026-04-02 05:00:02;Marstek;Marstek Venus E V3;voltage cel 15;;3,271;V
2026-04-02 05:03:02;Marstek;Marstek Venus E V3;voltage cel 15;;3,274;V
2026-04-02 05:04:02;Marstek;Marstek Venus E V3;voltage cel 15;;3,276;V
2026-04-02 05:06:01;Marstek;Marstek Venus E V3;voltage cel 15;;3,275;V
2026-04-02 05:07:01;Marstek;Marstek Venus E V3;voltage cel 15;;3,276;V
2026-04-02 05:08:01;Marstek;Marstek Venus E V3;voltage cel 15;;3,275;V
2026-04-02 05:09:01;Marstek;Marstek Venus E V3;voltage cel 15;;3,276;V
2026-04-02 05:11:01;Marstek;Marstek Venus E V3;voltage cel 15;;3,275;V
2026-04-02 05:13:01;Marstek;Marstek Venus E V3;voltage cel 15;;3,272;V
2026-04-02 05:15:01;Marstek;Marstek Venus E V3;voltage cel 15;;3,271;V
2026-04-02 05:16:01;Marstek;Marstek Venus E V3;voltage cel 15;;3,273;V
2026-04-02 05:17:01;Marstek;Marstek Venus E V3;voltage cel 15;;3,272;V
2026-04-02 05:19:01;Marstek;Marstek Venus E V3;voltage cel 15;;3,273;V
2026-04-02 05:20:01;Marstek;Marstek Venus E V3;voltage cel 15;;3,271;V
2026-04-02 05:21:00;Marstek;Marstek Venus E V3;voltage cel 15;;3,273;V
2026-04-02 05:22:00;Marstek;Marstek Venus E V3;voltage cel 15;;3,271;V
2026-04-02 05:23:01;Marstek;Marstek Venus E V3;voltage cel 15;;3,272;V
2026-04-02 05:26:00;Marstek;Marstek Venus E V3;voltage cel 15;;3,274;V
2026-04-02 05:27:00;Marstek;Marstek Venus E V3;voltage cel 15;;3,276;V
2026-04-02 05:28:00;Marstek;Marstek Venus E V3;voltage cel 15;;3,274;V
2026-04-02 05:29:00;Marstek;Marstek Venus E V3;voltage cel 15;;3,275;V
2026-04-02 05:32:00;Marstek;Marstek Venus E V3;voltage cel 15;;3,273;V
2026-04-02 05:33:00;Marstek;Marstek Venus E V3;voltage cel 15;;3,275;V
2026-04-02 05:34:00;Marstek;Marstek Venus E V3;voltage cel 15;;3,276;V
2026-04-02 05:37:00;Marstek;Marstek Venus E V3;voltage cel 15;;3,278;V
2026-04-02 05:38:00;Marstek;Marstek Venus E V3;voltage cel 15;;3,277;V
2026-04-02 05:39:00;Marstek;Marstek Venus E V3;voltage cel 15;;3,276;V
2026-04-02 05:40:59;Marstek;Marstek Venus E V3;voltage cel 15;;3,278;V
2026-04-02 05:43:00;Marstek;Marstek Venus E V3;voltage cel 15;;3,277;V
2026-04-02 05:44:59;Marstek;Marstek Venus E V3;voltage cel 15;;3,276;V
2026-04-02 05:46:00;Marstek;Marstek Venus E V3;voltage cel 15;;3,278;V
2026-04-02 05:48:00;Marstek;Marstek Venus E V3;voltage cel 15;;3,279;V
2026-04-02 05:48:59;Marstek;Marstek Venus E V3;voltage cel 15;;3,28;V
2026-04-02 05:50:59;Marstek;Marstek Venus E V3;voltage cel 15;;3,279;V
2026-04-02 05:52:59;Marstek;Marstek Venus E V3;voltage cel 15;;3,28;V
2026-04-02 05:57:59;Marstek;Marstek Venus E V3;voltage cel 15;;3,281;V
2026-04-02 05:59:59;Marstek;Marstek Venus E V3;voltage cel 15;;3,28;V
2026-04-02 06:00:59;Marstek;Marstek Venus E V3;voltage cel 15;;3,281;V
2026-04-02 06:05:58;Marstek;Marstek Venus E V3;voltage cel 15;;3,282;V
2026-04-02 06:07:58;Marstek;Marstek Venus E V3;voltage cel 15;;3,28;V
2026-04-02 06:08:59;Marstek;Marstek Venus E V3;voltage cel 15;;3,281;V
2026-04-02 06:09:58;Marstek;Marstek Venus E V3;voltage cel 15;;3,277;V
2026-04-02 06:10:58;Marstek;Marstek Venus E V3;voltage cel 15;;3,278;V
2026-04-02 06:11:58;Marstek;Marstek Venus E V3;voltage cel 15;;3,276;V
2026-04-02 06:14:58;Marstek;Marstek Venus E V3;voltage cel 15;;3,275;V
2026-04-02 06:15:58;Marstek;Marstek Venus E V3;voltage cel 15;;3,276;V
2026-04-02 06:20:58;Marstek;Marstek Venus E V3;voltage cel 15;;3,275;V
2026-04-02 06:23:58;Marstek;Marstek Venus E V3;voltage cel 15;;3,277;V
2026-04-02 06:24:57;Marstek;Marstek Venus E V3;voltage cel 15;;3,275;V
2026-04-02 06:26:57;Marstek;Marstek Venus E V3;voltage cel 15;;3,276;V
2026-04-02 06:27:57;Marstek;Marstek Venus E V3;voltage cel 15;;3,275;V
2026-04-02 06:28:57;Marstek;Marstek Venus E V3;voltage cel 15;;3,276;V
2026-04-02 06:30:57;Marstek;Marstek Venus E V3;voltage cel 15;;3,278;V
2026-04-02 06:31:57;Marstek;Marstek Venus E V3;voltage cel 15;;3,277;V
2026-04-02 06:32:57;Marstek;Marstek Venus E V3;voltage cel 15;;3,278;V
2026-04-02 06:33:57;Marstek;Marstek Venus E V3;voltage cel 15;;3,279;V
2026-04-02 06:34:57;Marstek;Marstek Venus E V3;voltage cel 15;;3,277;V
2026-04-02 06:37:57;Marstek;Marstek Venus E V3;voltage cel 15;;3,279;V
2026-04-02 06:38:57;Marstek;Marstek Venus E V3;voltage cel 15;;3,277;V
2026-04-02 06:39:57;Marstek;Marstek Venus E V3;voltage cel 15;;3,278;V
2026-04-02 06:41:56;Marstek;Marstek Venus E V3;voltage cel 15;;3,277;V
2026-04-02 06:42:56;Marstek;Marstek Venus E V3;voltage cel 15;;3,279;V
2026-04-02 06:43:56;Marstek;Marstek Venus E V3;voltage cel 15;;3,278;V
2026-04-02 06:44:57;Marstek;Marstek Venus E V3;voltage cel 15;;3,271;V
2026-04-02 06:52:57;Marstek;Marstek Venus E V3;voltage cel 15;;3,268;V
2026-04-02 06:53:56;Marstek;Marstek Venus E V3;voltage cel 15;;3,267;V
2026-04-02 06:54:56;Marstek;Marstek Venus E V3;voltage cel 15;;3,268;V
2026-04-02 06:56:56;Marstek;Marstek Venus E V3;voltage cel 15;;3,266;V
2026-04-02 06:58:56;Marstek;Marstek Venus E V3;voltage cel 15;;3,267;V
2026-04-02 06:59:56;Marstek;Marstek Venus E V3;voltage cel 15;;3,266;V
2026-04-02 07:00:56;Marstek;Marstek Venus E V3;voltage cel 15;;3,269;V
2026-04-02 07:01:56;Marstek;Marstek Venus E V3;voltage cel 15;;3,27;V
2026-04-02 07:03:56;Marstek;Marstek Venus E V3;voltage cel 15;;3,271;V
2026-04-02 07:06:56;Marstek;Marstek Venus E V3;voltage cel 15;;3,272;V
2026-04-02 07:07:56;Marstek;Marstek Venus E V3;voltage cel 15;;3,26;V
2026-04-02 07:08:56;Marstek;Marstek Venus E V3;voltage cel 15;;3,267;V
2026-04-02 07:11:55;Marstek;Marstek Venus E V3;voltage cel 15;;3,268;V
2026-04-02 07:14:55;Marstek;Marstek Venus E V3;voltage cel 15;;3,267;V
2026-04-02 07:15:55;Marstek;Marstek Venus E V3;voltage cel 15;;3,268;V
2026-04-02 07:19:55;Marstek;Marstek Venus E V3;voltage cel 15;;3,267;V
2026-04-02 07:20:55;Marstek;Marstek Venus E V3;voltage cel 15;;3,268;V
2026-04-02 07:25:55;Marstek;Marstek Venus E V3;voltage cel 15;;3,269;V
2026-04-02 07:26:55;Marstek;Marstek Venus E V3;voltage cel 15;;3,268;V
2026-04-02 07:27:55;Marstek;Marstek Venus E V3;voltage cel 15;;3,269;V
2026-04-02 07:28:55;Marstek;Marstek Venus E V3;voltage cel 15;;3,271;V
2026-04-02 07:30:54;Marstek;Marstek Venus E V3;voltage cel 15;;3,274;V
2026-04-02 07:31:55;Marstek;Marstek Venus E V3;voltage cel 15;;3,275;V
2026-04-02 07:32:55;Marstek;Marstek Venus E V3;voltage cel 15;;3,274;V
2026-04-02 07:33:54;Marstek;Marstek Venus E V3;voltage cel 15;;3,276;V
2026-04-02 07:34:54;Marstek;Marstek Venus E V3;voltage cel 15;;3,277;V
2026-04-02 07:36:54;Marstek;Marstek Venus E V3;voltage cel 15;;3,278;V
2026-04-02 07:38:54;Marstek;Marstek Venus E V3;voltage cel 15;;3,279;V
2026-04-02 07:39:54;Marstek;Marstek Venus E V3;voltage cel 15;;3,28;V
2026-04-02 07:40:54;Marstek;Marstek Venus E V3;voltage cel 15;;3,279;V
2026-04-02 07:41:54;Marstek;Marstek Venus E V3;voltage cel 15;;3,28;V
2026-04-02 07:42:54;Marstek;Marstek Venus E V3;voltage cel 15;;3,273;V
2026-04-02 07:43:54;Marstek;Marstek Venus E V3;voltage cel 15;;3,28;V
2026-04-02 07:44:54;Marstek;Marstek Venus E V3;voltage cel 15;;3,282;V
2026-04-02 07:46:54;Marstek;Marstek Venus E V3;voltage cel 15;;3,28;V
2026-04-02 07:47:54;Marstek;Marstek Venus E V3;voltage cel 15;;3,282;V
2026-04-02 07:49:54;Marstek;Marstek Venus E V3;voltage cel 15;;3,283;V
2026-04-02 07:52:54;Marstek;Marstek Venus E V3;voltage cel 15;;3,222;V
2026-04-02 07:53:54;Marstek;Marstek Venus E V3;voltage cel 15;;3,248;V
2026-04-02 07:54:53;Marstek;Marstek Venus E V3;voltage cel 15;;3,268;V
2026-04-02 07:55:54;Marstek;Marstek Venus E V3;voltage cel 15;;3,273;V
2026-04-02 07:56:54;Marstek;Marstek Venus E V3;voltage cel 15;;3,275;V
2026-04-02 07:57:53;Marstek;Marstek Venus E V3;voltage cel 15;;3,235;V
2026-04-02 07:58:53;Marstek;Marstek Venus E V3;voltage cel 15;;3,263;V
2026-04-02 07:59:53;Marstek;Marstek Venus E V3;voltage cel 15;;3,27;V
2026-04-02 08:00:53;Marstek;Marstek Venus E V3;voltage cel 15;;3,273;V
2026-04-02 08:01:53;Marstek;Marstek Venus E V3;voltage cel 15;;3,276;V
2026-04-02 08:03:53;Marstek;Marstek Venus E V3;voltage cel 15;;3,278;V
2026-04-02 08:04:53;Marstek;Marstek Venus E V3;voltage cel 15;;3,279;V
2026-04-02 08:05:53;Marstek;Marstek Venus E V3;voltage cel 15;;3,28;V
2026-04-02 08:06:53;Marstek;Marstek Venus E V3;voltage cel 15;;3,275;V
2026-04-02 08:07:53;Marstek;Marstek Venus E V3;voltage cel 15;;3,277;V
2026-04-02 08:08:53;Marstek;Marstek Venus E V3;voltage cel 15;;3,278;V
2026-04-02 08:09:53;Marstek;Marstek Venus E V3;voltage cel 15;;3,279;V
2026-04-02 08:11:52;Marstek;Marstek Venus E V3;voltage cel 15;;3,28;V
2026-04-02 08:12:52;Marstek;Marstek Venus E V3;voltage cel 15;;3,279;V
2026-04-02 08:13:53;Marstek;Marstek Venus E V3;voltage cel 15;;3,269;V
2026-04-02 08:14:52;Marstek;Marstek Venus E V3;voltage cel 15;;3,276;V
2026-04-02 08:15:52;Marstek;Marstek Venus E V3;voltage cel 15;;3,278;V
2026-04-02 08:16:52;Marstek;Marstek Venus E V3;voltage cel 15;;3,279;V
2026-04-02 08:17:52;Marstek;Marstek Venus E V3;voltage cel 15;;3,28;V
2026-04-02 08:20:52;Marstek;Marstek Venus E V3;voltage cel 15;;3,281;V
2026-04-02 08:22:52;Marstek;Marstek Venus E V3;voltage cel 15;;3,282;V
2026-04-02 08:24:52;Marstek;Marstek Venus E V3;voltage cel 15;;3,281;V
2026-04-02 08:25:52;Marstek;Marstek Venus E V3;voltage cel 15;;3,283;V
2026-04-02 08:26:52;Marstek;Marstek Venus E V3;voltage cel 15;;3,284;V
2026-04-02 08:27:52;Marstek;Marstek Venus E V3;voltage cel 15;;3,285;V
2026-04-02 08:28:52;Marstek;Marstek Venus E V3;voltage cel 15;;3,286;V
2026-04-02 08:29:52;Marstek;Marstek Venus E V3;voltage cel 15;;3,285;V
2026-04-02 08:30:52;Marstek;Marstek Venus E V3;voltage cel 15;;3,286;V
2026-04-02 08:33:51;Marstek;Marstek Venus E V3;voltage cel 15;;3,287;V
2026-04-02 08:38:51;Marstek;Marstek Venus E V3;voltage cel 15;;3,288;V
2026-04-02 08:42:51;Marstek;Marstek Venus E V3;voltage cel 15;;3,29;V
2026-04-02 08:43:51;Marstek;Marstek Venus E V3;voltage cel 15;;3,289;V
2026-04-02 08:44:51;Marstek;Marstek Venus E V3;voltage cel 15;;3,291;V
2026-04-02 08:45:51;Marstek;Marstek Venus E V3;voltage cel 15;;3,29;V
2026-04-02 08:46:51;Marstek;Marstek Venus E V3;voltage cel 15;;3,288;V
2026-04-02 08:47:51;Marstek;Marstek Venus E V3;voltage cel 15;;3,287;V
2026-04-02 08:51:51;Marstek;Marstek Venus E V3;voltage cel 15;;3,288;V
2026-04-02 08:52:51;Marstek;Marstek Venus E V3;voltage cel 15;;3,286;V
2026-04-02 08:53:51;Marstek;Marstek Venus E V3;voltage cel 15;;3,288;V
2026-04-02 08:54:51;Marstek;Marstek Venus E V3;voltage cel 15;;3,281;V
2026-04-02 08:55:50;Marstek;Marstek Venus E V3;voltage cel 15;;3,28;V
2026-04-02 08:57:51;Marstek;Marstek Venus E V3;voltage cel 15;;3,278;V
2026-04-02 08:58:50;Marstek;Marstek Venus E V3;voltage cel 15;;3,279;V
2026-04-02 08:59:50;Marstek;Marstek Venus E V3;voltage cel 15;;3,278;V
2026-04-02 09:00:51;Marstek;Marstek Venus E V3;voltage cel 15;;3,279;V
2026-04-02 09:02:50;Marstek;Marstek Venus E V3;voltage cel 15;;3,278;V
2026-04-02 09:04:50;Marstek;Marstek Venus E V3;voltage cel 15;;3,264;V
2026-04-02 09:05:50;Marstek;Marstek Venus E V3;voltage cel 15;;3,273;V
2026-04-02 09:06:50;Marstek;Marstek Venus E V3;voltage cel 15;;3,247;V
2026-04-02 09:07:50;Marstek;Marstek Venus E V3;voltage cel 15;;3,268;V
2026-04-02 09:08:50;Marstek;Marstek Venus E V3;voltage cel 15;;3,269;V
2026-04-02 09:10:50;Marstek;Marstek Venus E V3;voltage cel 15;;3,27;V
2026-04-02 09:11:50;Marstek;Marstek Venus E V3;voltage cel 15;;3,274;V
2026-04-02 09:12:50;Marstek;Marstek Venus E V3;voltage cel 15;;3,276;V
2026-04-02 09:14:50;Marstek;Marstek Venus E V3;voltage cel 15;;3,277;V
2026-04-02 09:15:50;Marstek;Marstek Venus E V3;voltage cel 15;;3,278;V
2026-04-02 09:16:49;Marstek;Marstek Venus E V3;voltage cel 15;;3,28;V
2026-04-02 09:17:50;Marstek;Marstek Venus E V3;voltage cel 15;;3,281;V
2026-04-02 09:19:49;Marstek;Marstek Venus E V3;voltage cel 15;;3,283;V
2026-04-02 09:20:50;Marstek;Marstek Venus E V3;voltage cel 15;;3,286;V
2026-04-02 09:21:49;Marstek;Marstek Venus E V3;voltage cel 15;;3,288;V
2026-04-02 09:22:50;Marstek;Marstek Venus E V3;voltage cel 15;;3,29;V
2026-04-02 09:23:49;Marstek;Marstek Venus E V3;voltage cel 15;;3,292;V
2026-04-02 09:24:50;Marstek;Marstek Venus E V3;voltage cel 15;;3,293;V
2026-04-02 09:25:49;Marstek;Marstek Venus E V3;voltage cel 15;;3,299;V
2026-04-02 09:26:49;Marstek;Marstek Venus E V3;voltage cel 15;;3,301;V
2026-04-02 09:27:49;Marstek;Marstek Venus E V3;voltage cel 15;;3,302;V
2026-04-02 09:28:49;Marstek;Marstek Venus E V3;voltage cel 15;;3,305;V
2026-04-02 09:29:49;Marstek;Marstek Venus E V3;voltage cel 15;;3,306;V
2026-04-02 09:30:49;Marstek;Marstek Venus E V3;voltage cel 15;;3,302;V
2026-04-02 09:31:49;Marstek;Marstek Venus E V3;voltage cel 15;;3,309;V
2026-04-02 09:32:49;Marstek;Marstek Venus E V3;voltage cel 15;;3,311;V
2026-04-02 09:33:49;Marstek;Marstek Venus E V3;voltage cel 15;;3,312;V
2026-04-02 09:34:49;Marstek;Marstek Venus E V3;voltage cel 15;;3,314;V
2026-04-02 09:35:49;Marstek;Marstek Venus E V3;voltage cel 15;;3,316;V
2026-04-02 09:36:49;Marstek;Marstek Venus E V3;voltage cel 15;;3,319;V
2026-04-02 09:37:49;Marstek;Marstek Venus E V3;voltage cel 15;;3,322;V
2026-04-02 09:38:49;Marstek;Marstek Venus E V3;voltage cel 15;;3,324;V
2026-04-02 09:39:49;Marstek;Marstek Venus E V3;voltage cel 15;;3,327;V
2026-04-02 09:40:48;Marstek;Marstek Venus E V3;voltage cel 15;;3,326;V
2026-04-02 09:42:48;Marstek;Marstek Venus E V3;voltage cel 15;;3,327;V
2026-04-02 09:43:49;Marstek;Marstek Venus E V3;voltage cel 15;;3,329;V
2026-04-02 09:44:48;Marstek;Marstek Venus E V3;voltage cel 15;;3,331;V
2026-04-02 09:46:49;Marstek;Marstek Venus E V3;voltage cel 15;;3,33;V
2026-04-02 09:47:48;Marstek;Marstek Venus E V3;voltage cel 15;;3,333;V
2026-04-02 09:48:48;Marstek;Marstek Venus E V3;voltage cel 15;;3,332;V
2026-04-02 09:49:48;Marstek;Marstek Venus E V3;voltage cel 15;;3,333;V
2026-04-02 09:51:48;Marstek;Marstek Venus E V3;voltage cel 15;;3,334;V
2026-04-02 09:54:48;Marstek;Marstek Venus E V3;voltage cel 15;;3,335;V
2026-04-02 09:55:48;Marstek;Marstek Venus E V3;voltage cel 15;;3,334;V
2026-04-02 09:56:48;Marstek;Marstek Venus E V3;voltage cel 15;;3,335;V
2026-04-02 09:57:48;Marstek;Marstek Venus E V3;voltage cel 15;;3,334;V
2026-04-02 09:58:48;Marstek;Marstek Venus E V3;voltage cel 15;;3,336;V
2026-04-02 10:00:48;Marstek;Marstek Venus E V3;voltage cel 15;;3,338;V
2026-04-02 10:01:48;Marstek;Marstek Venus E V3;voltage cel 15;;3,336;V
2026-04-02 10:03:47;Marstek;Marstek Venus E V3;voltage cel 15;;3,334;V
2026-04-02 10:04:48;Marstek;Marstek Venus E V3;voltage cel 15;;3,336;V
2026-04-02 10:05:48;Marstek;Marstek Venus E V3;voltage cel 15;;3,335;V
2026-04-02 10:06:48;Marstek;Marstek Venus E V3;voltage cel 15;;3,336;V
2026-04-02 10:07:47;Marstek;Marstek Venus E V3;voltage cel 15;;3,337;V
2026-04-02 10:11:47;Marstek;Marstek Venus E V3;voltage cel 15;;3,338;V
2026-04-02 10:14:47;Marstek;Marstek Venus E V3;voltage cel 15;;3,337;V
2026-04-02 10:15:48;Marstek;Marstek Venus E V3;voltage cel 15;;3,338;V
2026-04-02 10:16:47;Marstek;Marstek Venus E V3;voltage cel 15;;3,339;V
2026-04-02 10:18:47;Marstek;Marstek Venus E V3;voltage cel 15;;3,341;V
2026-04-02 10:21:47;Marstek;Marstek Venus E V3;voltage cel 15;;3,343;V
2026-04-02 10:22:46;Marstek;Marstek Venus E V3;voltage cel 15;;3,342;V
2026-04-02 10:23:46;Marstek;Marstek Venus E V3;voltage cel 15;;3,307;V
2026-04-02 10:24:47;Marstek;Marstek Venus E V3;voltage cel 15;;3,342;V
2026-04-02 10:25:47;Marstek;Marstek Venus E V3;voltage cel 15;;3,345;V
2026-04-02 10:26:47;Marstek;Marstek Venus E V3;voltage cel 15;;3,321;V
2026-04-02 10:27:47;Marstek;Marstek Venus E V3;voltage cel 15;;3,341;V
2026-04-02 10:28:46;Marstek;Marstek Venus E V3;voltage cel 15;;3,343;V
2026-04-02 10:29:46;Marstek;Marstek Venus E V3;voltage cel 15;;3,344;V
2026-04-02 10:30:47;Marstek;Marstek Venus E V3;voltage cel 15;;3,346;V
2026-04-02 10:32:46;Marstek;Marstek Venus E V3;voltage cel 15;;3,348;V
2026-04-02 10:33:46;Marstek;Marstek Venus E V3;voltage cel 15;;3,347;V
2026-04-02 10:35:46;Marstek;Marstek Venus E V3;voltage cel 15;;3,35;V
2026-04-02 10:36:46;Marstek;Marstek Venus E V3;voltage cel 15;;3,352;V
2026-04-02 10:37:46;Marstek;Marstek Venus E V3;voltage cel 15;;3,351;V
2026-04-02 10:38:46;Marstek;Marstek Venus E V3;voltage cel 15;;3,353;V
2026-04-02 10:39:46;Marstek;Marstek Venus E V3;voltage cel 15;;3,354;V
2026-04-02 10:40:46;Marstek;Marstek Venus E V3;voltage cel 15;;3,352;V
2026-04-02 10:41:46;Marstek;Marstek Venus E V3;voltage cel 15;;3,354;V
2026-04-02 10:42:45;Marstek;Marstek Venus E V3;voltage cel 15;;3,357;V
2026-04-02 10:43:46;Marstek;Marstek Venus E V3;voltage cel 15;;3,359;V
2026-04-02 10:44:46;Marstek;Marstek Venus E V3;voltage cel 15;;3,357;V
2026-04-02 10:45:46;Marstek;Marstek Venus E V3;voltage cel 15;;3,359;V
2026-04-02 10:46:45;Marstek;Marstek Venus E V3;voltage cel 15;;3,361;V
2026-04-02 10:47:46;Marstek;Marstek Venus E V3;voltage cel 15;;3,362;V
2026-04-02 10:48:45;Marstek;Marstek Venus E V3;voltage cel 15;;3,364;V
2026-04-02 10:49:45;Marstek;Marstek Venus E V3;voltage cel 15;;3,365;V
2026-04-02 10:50:50;Marstek;Marstek Venus E V3;voltage cel 15;;3,366;V
2026-04-02 10:51:45;Marstek;Marstek Venus E V3;voltage cel 15;;3,367;V
2026-04-02 10:53:45;Marstek;Marstek Venus E V3;voltage cel 15;;3,37;V
2026-04-02 10:55:45;Marstek;Marstek Venus E V3;voltage cel 15;;3,371;V
2026-04-02 10:56:45;Marstek;Marstek Venus E V3;voltage cel 15;;3,373;V
2026-04-02 10:57:45;Marstek;Marstek Venus E V3;voltage cel 15;;3,374;V
2026-04-02 10:58:45;Marstek;Marstek Venus E V3;voltage cel 15;;3,369;V
2026-04-02 10:59:45;Marstek;Marstek Venus E V3;voltage cel 15;;3,37;V
2026-04-02 11:00:45;Marstek;Marstek Venus E V3;voltage cel 15;;3,371;V
2026-04-02 11:01:45;Marstek;Marstek Venus E V3;voltage cel 15;;3,369;V
2026-04-02 11:02:44;Marstek;Marstek Venus E V3;voltage cel 15;;3,371;V
2026-04-02 11:03:44;Marstek;Marstek Venus E V3;voltage cel 15;;3,37;V
2026-04-02 11:06:45;Marstek;Marstek Venus E V3;voltage cel 15;;3,372;V
2026-04-02 11:07:44;Marstek;Marstek Venus E V3;voltage cel 15;;3,37;V
2026-04-02 11:08:44;Marstek;Marstek Venus E V3;voltage cel 15;;3,373;V
2026-04-02 11:09:44;Marstek;Marstek Venus E V3;voltage cel 15;;3,371;V
2026-04-02 11:10:44;Marstek;Marstek Venus E V3;voltage cel 15;;3,374;V
2026-04-02 11:11:44;Marstek;Marstek Venus E V3;voltage cel 15;;3,372;V
2026-04-02 11:13:44;Marstek;Marstek Venus E V3;voltage cel 15;;3,373;V
2026-04-02 11:14:44;Marstek;Marstek Venus E V3;voltage cel 15;;3,376;V
2026-04-02 11:15:44;Marstek;Marstek Venus E V3;voltage cel 15;;3,377;V
2026-04-02 11:17:44;Marstek;Marstek Venus E V3;voltage cel 15;;3,376;V
2026-04-02 11:18:44;Marstek;Marstek Venus E V3;voltage cel 15;;3,374;V
2026-04-02 11:19:44;Marstek;Marstek Venus E V3;voltage cel 15;;3,376;V
2026-04-02 11:20:44;Marstek;Marstek Venus E V3;voltage cel 15;;3,375;V
2026-04-02 11:21:44;Marstek;Marstek Venus E V3;voltage cel 15;;3,377;V
2026-04-02 11:22:44;Marstek;Marstek Venus E V3;voltage cel 15;;3,379;V
2026-04-02 11:23:43;Marstek;Marstek Venus E V3;voltage cel 15;;3,377;V
2026-04-02 11:24:43;Marstek;Marstek Venus E V3;voltage cel 15;;3,38;V
